0,1,2,3,4
-0.025,-0.02441907247104304,-0.065,-0.05650723769374767,-0.02500000000000238
-0.025,-0.030963559438811964,-0.065,-0.0605217007559649,-0.025000000000004782
-0.03,-0.032027529239160045,-0.065,-0.06194681244422409,-0.030000000000003163
-0.035,-0.03299652500391749,-0.06,-0.06041293112948374,-0.03500000000000534
-0.04,-0.03458738202877087,-0.06,-0.06036381233803232,-0.04000000000000281
-0.045,-0.03791573185192472,-0.055,-0.057979813743400305,-0.045000000000005536
-0.045,-0.061418588659808655,-0.045,-0.050531867885556206,-0.04500000000000193
-0.04,-0.03731958146906773,-0.04,-0.04364720074273446,-0.04000000000000292
-0.035,-0.04817223275388985,-0.035,-0.03838582060209161,-0.03500000000000069
-0.03,-0.026846949591288898,-0.03,-0.032272589408309175,-0.02999999999999998
-0.02,-0.018031070630105138,-0.03,-0.027820372619023252,-0.01999999999999851
-0.02,-0.009311594603874023,-0.03,-0.025883529314811582,-0.019999999999998443
-0.015,-0.018850196209735614,-0.035,-0.024899707801365273,-0.014999999999998535
-0.02,-0.02561236085447409,-0.04,-0.027480625078359494,-0.020000000000000465
-0.02,-0.014602183989299623,-0.05,-0.034077123211164996,-0.020000000000001017
-0.025,-0.02586025106778897,-0.06,-0.04012248996151561,-0.025000000000003634
-0.025,-0.016875897572638167,-0.07,-0.045283318249000344,-0.025000000000004265
-0.03,-0.026986368702564746,-0.08,-0.05237194071623109,-0.030000000000005547
-0.03,-0.022481758175254246,-0.085,-0.059992676842722935,-0.03000000000000567
-0.025,-0.029272608221939656,-0.085,-0.06520469152068352,-0.025000000000005407
-0.025,-0.005783261096195907,-0.085,-0.06750180702089932,-0.025000000000003863
-0.03,-0.029657556676314117,-0.075,-0.06778707952296857,-0.030000000000001234
-0.03,-0.03161935926244146,-0.07,-0.06602837838044703,-0.0300000000000001
-0.04,-0.03830447031115927,-0.055,-0.06055844605441945,-0.03999999999999885
-0.045,-0.031255566326315404,-0.05,-0.05200534953053852,-0.04499999999999669
-0.055,-0.0565379189211666,-0.04,-0.043353953990349976,-0.054999999999997544
-0.06,-0.06663528944476284,-0.035,-0.033722695138384204,-0.05999999999999658
-0.06,-0.05469230437452702,-0.04,-0.02105110377537267,-0.05999999999999751
-0.055,-0.06396941912357731,-0.04,-0.008773351895752408,-0.054999999999998994
-0.045,-0.05619185643654315,-0.045,-0.0008475376002719469,-0.04499999999999615
-0.035,-0.03368631069643963,-0.05,0.004434552967091426,-0.034999999999997214
-0.03,-0.030230793303424975,-0.05,0.010014660185515313,-0.029999999999994937
-0.025,-0.03907203870094616,-0.05,0.014124530597889205,-0.024999999999995123
-0.03,-0.02796506298833323,-0.045,0.01370715861823692,-0.02999999999999464
-0.04,-0.021169288877193666,-0.04,0.01084879031821552,-0.03999999999999413
-0.055,-0.06415053045264876,-0.035,0.008154355841747655,-0.054999999999997155
-0.07,-0.06928285326693538,-0.03,0.002826753076513265,-0.06999999999999792
-0.085,-0.09553020164673731,-0.03,-0.005651467193471222,-0.08500000000000198
-0.095,-0.1011990976967697,-0.04,-0.012346054324996754,-0.0950000000000035
-0.095,-0.11340893660431518,-0.05,-0.016324040530838434,-0.09500000000000708
-0.085,-0.07631083356299775,-0.06,-0.020474531337681175,-0.08500000000000768
-0.07,-0.059282791032586185,-0.07,-0.024530344797592776,-0.07000000000000746
-0.05,-0.05538260034442949,-0.08,-0.02755237275604216,-0.05000000000000512
-0.04,-0.04991592400105012,-0.085,-0.030277367216913514,-0.04000000000000195
-0.03,-0.026941749204461546,-0.08,-0.03266425686550161,-0.029999999999999596
-0.025,-0.014715783680779334,-0.075,-0.03445093575704683,-0.024999999999997403
-0.03,-0.019175899945073703,-0.06,-0.03599971437533892,-0.029999999999994684
-0.04,-0.03444171536663669,-0.045,-0.03826379319894207,-0.03999999999999629
-0.05,-0.05629890792954033,-0.035,-0.04269174370601937,-0.04999999999999717
-0.055,-0.06325627851373429,-0.025,-0.04820529433037534,-0.0550000000000023
-0.055,-0.0668938656466824,-0.025,-0.05182045334923477,-0.05500000000000341
-0.055,-0.06878693875429691,-0.025,-0.05366183812798329,-0.05500000000000707
-0.045,-0.03646113140403301,-0.03,-0.05558480919871768,-0.04500000000000897
-0.035,-0.04015557859352891,-0.035,-0.057450321072453014,-0.035000000000008684
-0.025,-0.030027303843146332,-0.04,-0.05816381824222794,-0.02500000000000756
-0.025,-0.023574285158707253,-0.045,-0.056674311208384835,-0.025000000000005938
-0.025,-0.026458124113420457,-0.045,-0.05303934960797964,-0.02500000000000327
-0.03,-0.02502337089719994,-0.04,-0.048642037484666674,-0.030000000000000773
-0.035,-0.033939941323112094,-0.035,-0.04362119126006731,-0.03499999999999875
-0.035,-0.043771949856024665,-0.03,-0.03852617276306063,-0.03499999999999896
-0.025,-0.034777837972780085,-0.02,-0.035147415324353906,-0.024999999999998523
0.0,0.005042550153736388,-0.02,-0.0319138264716113,-5.227880275542567e-16
0.045,0.04659707955809154,-0.015,-0.02738396980688706,0.04499999999999846
0.11,0.1116228570345726,-0.02,-0.024436960463151733,0.10999999999999653
0.185,0.1733807278504228,-0.02,-0.02286177581315445,0.1849999999999966
0.27,0.25909648149057496,-0.025,-0.01980091921063222,0.2699999999999964
0.35,0.34184289004371055,-0.025,-0.0169452713440843,0.34999999999999803
0.425,0.4364749612443211,-0.03,-0.014397379728121988,0.4249999999999993
0.485,0.4906059198671537,-0.03,-0.00876520249465972,0.4850000000000026
0.515,0.5007144303722912,-0.025,-0.002549264297591407,0.5150000000000033
0.525,0.5152148445281001,-0.025,0.0007698307588517131,0.5250000000000078
0.5,0.49748468806026663,-0.03,0.004529462961516025,0.5000000000000083
0.45,0.4414919250840699,-0.03,0.008919315923491274,0.45000000000001056
0.375,0.36794895717990533,-0.04,0.00890430658433094,0.3750000000000123
0.28,0.2900155450823964,-0.045,0.005983674797020474,0.28000000000001085
0.175,0.18124045766647393,-0.055,0.0033267862196560464,0.17500000000001248
0.06,0.058271729066581616,-0.06,-0.0031705483103973532,0.060000000000013896
-0.055,-0.06812956241964328,-0.06,-0.013812331827998913,-0.05499999999998858
-0.155,-0.1609076581528361,-0.055,-0.022631524817063084,-0.1549999999999877
-0.245,-0.24124044155804697,-0.045,-0.031063134749690163,-0.24499999999999036
-0.31,-0.3012104005525038,-0.035,-0.04261184340037453,-0.3099999999999934
-0.35,-0.3442815993841882,-0.03,-0.05198465138684411,-0.34999999999999654
-0.365,-0.3594070742298479,-0.025,-0.05654350060995353,-0.3649999999999988
-0.36,-0.3713156193887808,-0.03,-0.0613466247343969,-0.36000000000000076
-0.34,-0.3413639232740199,-0.04,-0.06661901986715038,-0.34000000000000374
-0.305,-0.3017507281493681,-0.055,-0.06851872594098816,-0.3050000000000046
-0.27,-0.2687093787290458,-0.07,-0.06880993470604131,-0.2700000000000043
-0.24,-0.2446386519617401,-0.085,-0.07029386971384043,-0.2400000000000053
-0.21,-0.21251197282184278,-0.095,-0.07033546407458134,-0.2100000000000051
-0.19,-0.20876891540488784,-0.095,-0.06771894517248994,-0.19000000000000575
-0.17,-0.16128438264773604,-0.085,-0.06667886461690041,-0.17000000000000612
-0.155,-0.14423158785897844,-0.07,-0.06741544886117076,-0.15500000000000738
-0.135,-0.12327292188670634,-0.05,-0.06488247389654042,-0.1350000000000083
-0.115,-0.12002771576048012,-0.04,-0.05943164854960684,-0.1150000000000092
-0.095,-0.09070910893832819,-0.03,-0.053348693889395914,-0.09500000000000837
-0.07,-0.05822304086750503,-0.025,-0.04383319950421796,-0.07000000000001004
-0.045,-0.0508481894894359,-0.03,-0.030954433516349626,-0.04500000000000762
-0.025,-0.017980075910027378,-0.04,-0.01713340372310904,-0.025000000000006583
-0.01,-0.007697634336624536,-0.05,-0.00018129875773403864,-0.010000000000001988
-0.005,-0.004388910988871,-0.055,0.019635863874201836,-0.004999999999999855
0.0,0.0038484347932888872,-0.055,0.039132668112337975,3.844523128316522e-15
-0.005,-0.007159663785833265,-0.055,0.05838095069595054,-0.004999999999994201
-0.01,0.00022328165583664593,-0.045,0.07514048160229958,-0.009999999999991868
-0.015,-0.0010236963118468254,-0.035,0.08714572781880875,-0.014999999999991095
-0.015,-0.012444819019983474,-0.025,0.09732451753549574,-0.014999999999991654
-0.015,-0.0005492614203736305,-0.025,0.10430746773320176,-0.014999999999991602
-0.005,-0.005144493793813702,-0.025,0.10478567992216997,-0.004999999999994948
0.005,0.01583506456853455,-0.03,0.10182492387700608,0.005000000000003168
0.015,0.02262706741911843,-0.035,0.09569101410283899,0.01500000000000068
0.025,0.03374329298223677,-0.035,0.08468450239364889,0.024999999999998256
0.035,0.023082210331285203,-0.025,0.07324659743982988,0.03499999999999517
0.035,0.04351494575231214,0.0,0.06269817786328288,0.03499999999999704
0.03,0.028020173978422866,0.045,0.05081962291103595,0.02999999999999295
0.02,0.025496938943319298,0.11,0.04067869787230512,0.01999999999999546
0.01,-0.004711769803929532,0.185,0.03426762899767102,0.009999999999994066
-0.005,-0.002336950432094287,0.27,0.030605723523540337,-0.0050000000000028025
-0.02,-0.02021063916646599,0.35,0.030845637331662255,-0.020000000000002092
-0.025,-0.016617250575935306,0.425,0.03489894284113465,-0.025000000000002014
-0.03,-0.03215044791036817,0.485,0.04307102268842194,-0.029999999999999753
-0.025,-0.024861596142402152,0.515,0.05717789733439112,-0.024999999999999956
-0.015,-0.002150020223310383,0.525,0.07455679514403765,-0.014999999999997198
0.0,-0.0050371482998618575,0.5,0.09300190291787497,9.016261639829756e-16
0.02,0.028306708366314978,0.45,0.11418426886835696,0.020000000000003522
0.035,0.045623290315858135,0.375,0.13681216163586737,0.035000000000003514
0.05,0.033212370183970025,0.28,0.15852258106251807,0.05000000000000454
0.05,0.04877173630712755,0.175,0.17823838327941113,0.05000000000000477
0.05,0.05774879391998575,0.06,0.1940998200172847,0.050000000000004076
0.04,0.030768897127042463,-0.055,0.20643265162302718,0.04000000000000311
0.02,0.024278584356323824,-0.155,0.21436260516485725,0.020000000000000708
0.005,0.01268482507152686,-0.245,0.2146570533980136,0.0049999999999969895
-0.005,-0.009990895661380391,-0.31,0.20999156687338014,-0.005000000000004385
-0.015,-0.001794699556357771,-0.35,0.20254585275463763,-0.01500000000000651
-0.01,-0.0002551614913708887,-0.365,0.18879406468225954,-0.010000000000008844
0.0,-0.003776512594757256,-0.36,0.17093966361130702,-8.61616192860129e-15
0.015,0.007391168537162109,-0.34,0.15222673914406193,0.014999999999992705
0.03,0.03348633364905408,-0.305,0.12899500300931335,0.029999999999995763
0.045,0.040452534018278606,-0.27,0.10286145936354107,0.044999999999997924
0.055,0.05533054153724152,-0.24,0.07837179465245205,0.05500000000000374
0.06,0.07247030157543866,-0.21,0.05197628824782142,0.06000000000000419
0.06,0.06624456852732685,-0.19,0.0230205097951274,0.06000000000000802
0.055,0.06225896342814169,-0.17,-0.0036218102468224263,0.05500000000000807
0.055,0.05128665159631951,-0.155,-0.029854294753368257,0.05500000000000888
0.055,0.04059386257300253,-0.135,-0.05797914349392924,0.05500000000000696
0.065,0.06152549011025408,-0.115,-0.082958404104176,0.06500000000000473
0.075,0.06938958565432128,-0.095,-0.1030702824549997,0.07500000000000356
0.085,0.08233699487212917,-0.07,-0.12189728132454464,0.08500000000000184
0.1,0.10023512834460067,-0.045,-0.13876355776386237,0.09999999999999921
0.105,0.11472821196029759,-0.025,-0.15050714003928775,0.10499999999999932
0.105,0.10425759475868547,-0.01,-0.15709888800206692,0.10499999999999847
0.1,0.09908797925842648,-0.005,-0.15987348842646282,0.09999999999999751
0.09,0.10123959428332652,0.0,-0.16087650849697965,0.08999999999999628
0.08,0.07980737897483824,-0.005,-0.16104833688083445,0.07999999999999521
0.075,0.08746302793210732,-0.01,-0.1575587585020114,0.07499999999999284
0.07,0.06049967169471247,-0.015,-0.15103234374033814,0.0699999999999925
0.08,0.07625717880407408,-0.015,-0.14682143570821782,0.07999999999998952
0.095,0.08551327320236315,-0.015,-0.14420206149770334,0.09499999999999054
0.11,0.10760986244614887,-0.005,-0.1406787774741695,0.10999999999998998
0.13,0.13265141486140472,0.005,-0.1399995375109288,0.12999999999999107
0.145,0.15928858945248073,0.015,-0.14226136960589933,0.14499999999999355
0.155,0.15665554487685093,0.025,-0.14356249214716643,0.15499999999999364
0.16,0.15942153571628717,0.035,-0.1448396434692611,0.1599999999999976
0.155,0.1595522546071394,0.035,-0.1454281652220131,0.1549999999999978
0.15,0.17227192026599175,0.03,-0.14243340465897494,0.15000000000000016
0.14,0.13604813450124395,0.02,-0.13792259547992933,0.1400000000000022
0.14,0.13796577353879014,0.01,-0.1318450149120143,0.13999999999999935
0.145,0.16754696286353465,-0.005,-0.12049909969805192,0.14500000000000188
0.155,0.151520550175405,-0.02,-0.10505035781546249,0.15500000000000042
0.17,0.1717787214787253,-0.025,-0.08804728131879279,0.1700000000000015
0.185,0.17986587877282073,-0.03,-0.0694862910677604,0.18500000000000094
0.2,0.1981714930805974,-0.025,-0.05027730178705717,0.20000000000000165
0.205,0.197028644837605,-0.015,-0.032208030923951234,0.20500000000000257
0.205,0.20533390994967896,0.0,-0.01689218474365499,0.20500000000000138
0.2,0.1945379017525702,0.02,-0.004480585703265205,0.20000000000000326
0.185,0.18573993574807135,0.035,0.005618815864396388,0.18500000000000102
0.175,0.1731107942393153,0.05,0.011796644113176718,0.17500000000000102
0.165,0.17023157859214466,0.05,0.01475033292434603,0.16500000000000162
0.165,0.1820744932376403,0.05,0.0167583214994823,0.1649999999999997
0.17,0.16498192443108503,0.04,0.014411438369380932,0.17000000000000212
0.18,0.16489694584484918,0.02,0.007273813766844072,0.18000000000000224
0.195,0.19220665151056843,0.005,0.0014084486024702875,0.19500000000000337
0.21,0.2143085749182946,-0.005,-0.003941882231736063,0.21000000000000485
0.225,0.22216216115827594,-0.015,-0.011871254074275197,0.2250000000000051
0.235,0.24146682234247333,-0.01,-0.01876846284642,0.23500000000000565
0.235,0.24030937237395347,0.0,-0.02378306990753381,0.23500000000000584
0.23,0.23578177622025223,0.015,-0.029246359951110242,0.2300000000000061
0.22,0.22593077751898863,0.03,-0.03381443732658979,0.2200000000000042
0.21,0.19160180055915588,0.045,-0.03602708326776249,0.21000000000000335
0.195,0.1885360742105376,0.055,-0.0356593520007726,0.1950000000000037
0.19,0.21302520837468533,0.06,-0.03408421798481797,0.19
0.18,0.17814348300010285,0.06,-0.033409809802643096,0.18000000000000269
0.175,0.19875892382636745,0.055,-0.03044082620458352,0.17500000000000004
0.17,0.16825891910846025,0.055,-0.022903898376331586,0.1699999999999999
0.165,0.16385325482771698,0.055,-0.015226634485227198,0.16499999999999979
0.155,0.15037973836455368,0.065,-0.008328788194138476,0.1549999999999985
0.145,0.12051218679651338,0.075,0.0008393215340563992,0.1449999999999955
0.13,0.138592226185574,0.085,0.012465984503031333,0.1299999999999959
0.11,0.09593605102013472,0.1,0.02557811094827249,0.10999999999999334
0.095,0.09988029390643068,0.105,0.037198352082580134,0.0949999999999928
0.08,0.066819450713557,0.105,0.0456561115044441,0.07999999999999233
0.07,0.08121856949779208,0.1,0.05459066580185626,0.0699999999999924
0.065,0.05279293979963946,0.09,0.06331915198682997,0.06499999999999446
0.055,0.05279060968738234,0.08,0.06755869839087861,0.054999999999997856
0.05,0.05485981184277285,0.075,0.06876025493823629,0.04999999999999938
0.045,0.0429142455263844,0.07,0.06785172759858454,0.04500000000000526
0.03,0.019455121864112072,0.08,0.06302200120808238,0.030000000000006615
0.015,-0.0026244041976355957,0.095,0.05494780649354816,0.015000000000010746
-0.005,-0.00695494082494499,0.11,0.044236821759345395,-0.004999999999990147
-0.02,-0.014259794678456669,0.13,0.03306546735824568,-0.019999999999989346
-0.04,-0.04725559734327947,0.145,0.02454562876660694,-0.039999999999990425
-0.055,-0.05613835549870703,0.155,0.0168188912907811,-0.054999999999993776
-0.06,-0.07373806682451095,0.16,0.009821424099067527,-0.05999999999999419
-0.06,-0.050407918821421475,0.155,0.007181295273417799,-0.05999999999999808
-0.055,-0.06446857864370188,0.15,0.00820046801095599,-0.05499999999999839
-0.05,-0.058862884838001395,0.14,0.012572646665870674,-0.05
-0.04,-0.03531488592393994,0.14,0.02212476247084439,-0.04000000000000119
-0.03,-0.024622650565188003,0.145,0.03402586498342757,-0.030000000000000148
-0.025,-0.017108424387062927,0.155,0.04587076712306932,-0.02500000000000069
-0.025,-0.024013990896974743,0.17,0.05889410011525512,-0.024999999999998856
-0.03,-0.029186474735897933,0.185,0.07170002299412989,-0.02999999999999919
-0.04,-0.04629021984367768,0.2,0.08099975996693505,-0.039999999999997156
-0.05,-0.049763705850635456,0.205,0.08598689918666541,-0.049999999999999545
-0.06,-0.0595369193594583,0.205,0.08859251577891306,-0.05999999999999775
-0.07,-0.07470977056597242,0.2,0.08946873656698244,-0.06999999999999883
-0.075,-0.08993867146992877,0.185,0.0850888308691591,-0.07500000000000052
-0.075,-0.07251848025916774,0.175,0.07545114411250844,-0.07499999999999955
-0.075,-0.0696288458244816,0.165,0.06701240764360754,-0.07500000000000064
-0.07,-0.06532112833649176,0.165,0.06109502344538353,-0.07000000000000045
-0.065,-0.06321120732583942,0.17,0.054245970142698136,-0.0649999999999997
-0.055,-0.04668428770598066,0.18,0.04966874262938742,-0.055000000000000486
-0.05,-0.046151653459253254,0.195,0.052202079315202723,-0.049999999999998546
-0.04,-0.03470931539498009,0.21,0.0593406130434821,-0.03999999999999896
-0.04,-0.03321657235245665,0.225,0.06832297051789724,-0.03999999999999672
-0.04,-0.05822465318012676,0.235,0.08147015191525964,-0.03999999999999928
-0.04,-0.035849639364504915,0.235,0.09859647076511281,-0.039999999999998245
-0.045,-0.04673776796701395,0.23,0.1149501276149964,-0.0450000000000015
-0.05,-0.055314846988852424,0.22,0.12883278188339553,-0.050000000000003424
-0.055,-0.03819449600044141,0.21,0.14172694429108704,-0.05500000000000521
-0.06,-0.05964452852232217,0.195,0.15240972423659951,-0.06000000000000658
-0.06,-0.06364266845799942,0.19,0.15841490106028566,-0.06000000000000957
-0.055,-0.039929312062467644,0.18,0.1599227114720412,-0.05500000000000712
-0.055,-0.06316477271244914,0.175,0.15791161343129814,-0.05500000000000593
-0.05,-0.05792225797828241,0.17,0.15203471341923505,-0.05000000000000368
-0.05,-0.05075433205404699,0.165,0.1435045980785615,-0.04999999999999973
-0.05,-0.06066522252570745,0.155,0.13575858478616956,-0.04999999999999537
-0.055,-0.02582434133428382,0.145,0.12856452050454387,-0.054999999999992166
-0.06,-0.046295178783260005,0.13,0.11967511787632523,-0.059999999999990034
-0.065,-0.06570229245875812,0.11,0.1128216169920523,-0.06499999999998977
-0.065,-0.06503815828493166,0.095,0.11165282465308446,-0.06499999999999098
-0.065,-0.06602007239962354,0.08,0.11333419508224515,-0.06499999999999277
-0.06,-0.07015259604956005,0.07,0.11687383577725392,-0.05999999999999569
-0.05,-0.04701087811559546,0.065,0.12353414256353577,-0.04999999999999862
-0.04,-0.01891666182105283,0.055,0.1313876042235387,-0.04000000000000115
-0.035,-0.02699609200813158,0.05,0.13991320121209663,-0.035000000000003244
-0.03,-0.0286033238946601,0.045,0.1497976553922797,-0.030000000000003597
-0.03,-0.028254993138216358,0.03,0.1597866053328532,-0.030000000000006615
-0.035,-0.04588554836138178,0.015,0.16996141725159836,-0.03500000000000503
-0.04,-0.0541653677965329,-0.005,0.17988057965624232,-0.040000000000007425
-0.05,-0.06070411543513629,-0.02,0.18757620821262364,-0.050000000000005075
-0.06,-0.06592268250585953,-0.04,0.19311539518775556,-0.06000000000000869
-0.06,-0.05938376344724317,-0.055,0.19649994695527787,-0.06000000000000632
-0.06,-0.0529927211834407,-0.06,0.1979645406944736,-0.06000000000000752
-0.05,-0.03872503177101098,-0.06,0.19904653728977093,-0.05000000000000545
-0.045,-0.040944760978425206,-0.055,0.199151057304265,-0.04500000000000178
-0.035,-0.03642177051517216,-0.05,0.19834846101160744,-0.03500000000000167
-0.025,-0.025104471606041668,-0.04,0.19780944257721944,-0.024999999999996574
-0.02,-0.031694224427127576,-0.03,0.19641235447416774,-0.01999999999999505
-0.02,-0.026830450844697578,-0.025,0.19508755823840135,-0.019999999999993644
-0.025,-0.031044801361653,-0.025,0.1947045108097849,-0.024999999999993177
-0.03,-0.016937712803753925,-0.03,0.19289229484647047,-0.029999999999993365
-0.04,-0.04720477378703857,-0.04,0.19140743178585068,-0.03999999999999678
-0.04,-0.04795241761910474,-0.05,0.19178305846257857,-0.040000000000000126
-0.04,-0.039932093124736515,-0.06,0.19035102022888675,-0.04000000000000195
-0.04,-0.03566327133202987,-0.07,0.1877680009189084,-0.04000000000000521
-0.035,-0.031141714115321777,-0.075,0.18612681993185928,-0.035000000000006526
-0.035,-0.02663430460071722,-0.075,0.183651211208498,-0.03500000000000578
-0.035,-0.053075779405779455,-0.075,0.18115425300488694,-0.03500000000000726
-0.035,-0.024421915008806687,-0.07,0.17821769796962478,-0.03500000000000498
-0.045,-0.06173893463870643,-0.065,0.17296589239924515,-0.04500000000000534
-0.05,-0.047638991536730284,-0.055,0.16940172164777875,-0.05000000000000468
-0.055,-0.07089994520247606,-0.05,0.16784131233641222,-0.05500000000000432
-0.06,-0.07482023668276981,-0.04,0.16361968888230408,-0.060000000000003134
-0.06,-0.05945871469273121,-0.04,0.15973853413964323,-0.06000000000000352
-0.05,-0.06762991380815685,-0.04,0.1594694895234837,-0.0500000000000043
-0.045,-0.04960757938018953,-0.04,0.15950783478711147,-0.04499999999999887
-0.035,-0.028247849192714558,-0.045,0.15974906264248956,-0.03499999999999927
-0.025,-0.03204903523951921,-0.05,0.1621764984530671,-0.0249999999999939
-0.02,-0.023123582373730255,-0.055,0.16531242320835637,-0.019999999999993304
-0.015,0.007872670045996132,-0.06,0.16823710858491536,-0.014999999999990183
-0.02,-0.01470911483629651,-0.06,0.17113866786948057,-0.01999999999999089
-0.025,-0.03145417085530643,-0.055,0.17307170059618585,-0.02499999999999136
-0.035,-0.03907003450517713,-0.055,0.1733829392177253,-0.03499999999999357
-0.045,-0.04939798387000704,-0.05,0.17221508260740517,-0.04499999999999729
-0.055,-0.05909171422047718,-0.05,0.16900352756805506,-0.05500000000000164
-0.06,-0.056525989139557815,-0.05,0.16263718691131365,-0.06000000000000615
-0.065,-0.048101378755094674,-0.055,0.15371320439195632,-0.06500000000000744
-0.065,-0.060184730616482066,-0.06,0.14310000598830278,-0.06500000000001026
-0.065,-0.06931511863139882,-0.065,0.12981246598004106,-0.06500000000000915
-0.065,-0.056101424597709316,-0.065,0.11444551028413234,-0.06500000000000905
-0.06,-0.054712101807984734,-0.065,0.09817615873148852,-0.060000000000007714
-0.055,-0.04954739540272126,-0.06,0.08031760949918626,-0.05500000000000422
-0.05,-0.03503061092590258,-0.05,0.06352604624329619,-0.05000000000000285
-0.04,-0.059147944787600916,-0.04,0.05024385430887741,-0.04000000000000078
-0.03,-0.03269612137729617,-0.035,0.03678552779746432,-0.02999999999999797
-0.02,-0.019002263278799673,-0.03,0.023080807282553767,-0.019999999999995927
-0.01,-0.016503236738823045,-0.03,0.013449430391483374,-0.009999999999994956
-0.005,-0.006852415416318028,-0.035,0.0062365487691359136,-0.004999999999992061
-0.005,0.008082623372573643,-0.04,-0.0009189404096929633,-0.004999999999991558
-0.005,-0.005530060804000223,-0.05,-0.00629742110463132,-0.004999999999989154
-0.01,-0.018298582827472702,-0.06,-0.0100827221549248,-0.009999999999988607
-0.02,-0.03733046057207054,-0.06,-0.013046224400451886,-0.019999999999984586
-0.035,-0.039734540867903546,-0.06,-0.015191988249343504,-0.034999999999988804
-0.04,-0.01816084235338502,-0.05,-0.018086527996396373,-0.039999999999989946
-0.05,-0.04731833068978731,-0.045,-0.021667361395735413,-0.049999999999991225
-0.05,-0.052979778246255466,-0.035,-0.024671250080247106,-0.04999999999999598
-0.05,-0.04318618704138667,-0.025,-0.027404571070446082,-0.04999999999999998
-0.045,-0.04272409540421901,-0.02,-0.029517681772978536,-0.045000000000004564
-0.04,-0.031208355683947392,-0.02,-0.0309302360122266,-0.040000000000007564
-0.035,-0.029212234742745515,-0.025,-0.03302951056532437,-0.03500000000001038
-0.035,-0.034944820005043106,-0.03,-0.03587073414092017,-0.035000000000009905
-0.035,-0.0457445220752786,-0.04,-0.037910321345230334,-0.03500000000001268
-0.04,-0.033506406852784006,-0.04,-0.03766839305232683,-0.04000000000000965
-0.05,-0.051338240636024324,-0.04,-0.03679270781769035,-0.05000000000000752
-0.06,-0.06018968356591596,-0.04,-0.039012658490655265,-0.06000000000000647
-0.07,-0.07375416719253497,-0.035,-0.04208687881963503,-0.07000000000000439
-0.075,-0.08108537366887661,-0.035,-0.04216665560382752,-0.07500000000000333
-0.075,-0.06882428388587224,-0.035,-0.04343687941272271,-0.07500000000000352
-0.07,-0.07931500089966012,-0.035,-0.048015817161432495,-0.07000000000000249
-0.06,-0.07015103505645208,-0.045,-0.05093234579185416,-0.06000000000000271
-0.05,-0.053330668142496346,-0.05,-0.05233347220314123,-0.05000000000000291
-0.03,-0.02409888563656809,-0.055,-0.054562387352647214,-0.03000000000000311
-0.015,-0.03170262896752004,-0.06,-0.05488713860122576,-0.015000000000000187
-0.005,0.0016678559775466124,-0.06,-0.05384087967012294,-0.004999999999998957
-0.005,-0.01689227020939113,-0.05,-0.05473732034338571,-0.004999999999995494
-0.005,-0.007341478665630983,-0.045,-0.05638361957182009,-0.004999999999994703
-0.015,-0.0031279728659057496,-0.035,-0.057274775592163873,-0.014999999999991078
-0.03,-0.03808757017977953,-0.025,-0.057941260975312846,-0.029999999999990038
-0.045,-0.03274824174925882,-0.02,-0.05917295697083841,-0.04499999999999009
-0.06,-0.06683676267766749,-0.015,-0.06171466259565029,-0.059999999999990145
-0.07,-0.07672775853286075,-0.02,-0.06402719096268232,-0.06999999999999199
-0.07,-0.06454413038022228,-0.025,-0.06584357878478936,-0.06999999999999396
-0.065,-0.06346154669553827,-0.035,-0.06914857095460575,-0.06499999999999562
-0.055,-0.046695310823933876,-0.045,-0.07122808013418677,-0.05499999999999686
-0.045,-0.031069810702208038,-0.055,-0.07125573093362543,-0.04499999999999815
-0.035,-0.03933808643441865,-0.06,-0.07364836256420072,-0.034999999999996784
-0.03,-0.027561704090107334,-0.065,-0.07466596449153032,-0.029999999999996793
-0.03,-0.03668917300426474,-0.065,-0.06977767450028394,-0.02999999999999746
-0.035,-0.028016394535953084,-0.065,-0.06568902760620803,-0.034999999999996124
-0.04,-0.04182728749362205,-0.065,-0.06455546879563406,-0.039999999999996594
-0.045,-0.026890564541761672,-0.06,-0.06130117203503815,-0.04499999999999744
-0.045,-0.060738336256771434,-0.055,-0.05729786502045227,-0.044999999999998624
-0.045,-0.055217915807281984,-0.05,-0.05495908861608959,-0.04499999999999903
-0.04,-0.0423481600838546,-0.04,-0.053808303529487074,-0.03999999999999958
-0.03,-0.02836162030358105,-0.03,-0.05408457972631841,-0.029999999999999735
-0.025,-0.031294533688653245,-0.02,-0.053898041465013466,-0.02499999999999916
-0.02,0.0014289915761414342,-0.01,-0.05393542239017437,-0.020000000000000264
-0.02,-0.0004373616255960791,-0.005,-0.057114053049461745,-0.019999999999999764
-0.03,-0.03633146688189435,-0.005,-0.060245184954098585,-0.030000000000000453
-0.04,-0.036424119377077416,-0.005,-0.06182312416434133,-0.04000000000000064
-0.055,-0.06104578071996306,-0.01,-0.0634788248789797,-0.055000000000003275
-0.065,-0.059304310389245246,-0.02,-0.0621445779221282,-0.0650000000000061
-0.07,-0.07030502319556786,-0.035,-0.05913911298894763,-0.07000000000000915
-0.065,-0.06409548414151185,-0.04,-0.058553189092276796,-0.06500000000001055
-0.055,-0.05058423577570679,-0.05,-0.057001497698321184,-0.05500000000001205
-0.04,-0.052666852835005586,-0.05,-0.0544520974527436,-0.040000000000012643
